,Date,Rating,Label,Review,Cleaned_review
1584,23-Mar-19,1,0,drain battery. too many push notifikation. even force close will auto restart again. wth is happening with this app?,drain battery push notification force close auto restart happening
1585,23-Mar-19,4,1,"Some online shop is cheaper but they won't allowed me to use points more than 25% of the full price, this online shop allowed me to use points at full.",online shop cheaper won allowed use point price online shop allowed use point
1586,23-Mar-19,1,0,Seems to be a connection with one of the political parties supporting intolerance in Indonesia.,connection political party supporting intolerance indonesia
1587,23-Mar-19,5,0,"ease to use, there are so many option of payment and you can choose your own good (in opinion) store here.",ease use option payment choose good opinion store
1588,23-Mar-19,5,1,Thanks for heard my suggestion .. best of the best,heard suggestion best best
1589,23-Mar-19,5,1,of of the best online apps and same day delivery,best online apps day delivery
1590,23-Mar-19,1,0,poor customer service quality,poor customer service quality
1591,23-Mar-19,5,1,its the best online shop eveeeeeeerrrrrrrrrrrrrr,best online shop eveerr
1592,23-Mar-19,5,1,so far the most usefull apps in my phone,useful apps phone
1593,23-Mar-19,5,1,shopping app for all my needs,
1594,23-Mar-19,5,1,"best online shop app in Indonesia, easy to navigate!",best online shop indonesia easy navigate
1595,23-Mar-19,5,1,easy way to buy something,easy buy
1596,23-Mar-19,3,0,add dark theme options will be good,add dark theme option good
1597,23-Mar-19,4,1,easy for use this application,easy use
1598,23-Mar-19,3,0,scroll up/down ga smooth kurang responsif,scroll smooth kurang responsif
1599,23-Mar-19,5,1,make it easier,easier
1600,23-Mar-19,5,1,Good Aplication And Eazy To Buy,good easy buy
1601,23-Mar-19,5,1,nice app simple n helpfully,nice simple helpfully
1602,23-Mar-19,5,1,very good ecommerce,good commerce
1603,23-Mar-19,5,1,Good Aps Market Place,good aps market place
1604,23-Mar-19,5,1,Very Helpful App 👍,helpful
1605,23-Mar-19,5,1,just great app,great
1606,23-Mar-19,4,0,too much asking feeback,much feedback
1607,23-Mar-19,5,1,ok so good,good
1609,23-Mar-19,5,1,well enough laa,well laa
1610,23-Mar-19,1,0,ikut2an politik stupid,ikut2an politik stupid
1611,23-Mar-19,5,0,too much rules,much rule
1612,24-Mar-19,5,1,Really helps me to find item that's hard to find,help item hard
1613,24-Mar-19,5,1,it is super easy to use and so many bonuses,super easy use bonus
1614,24-Mar-19,5,1,friendly user and plenty of promotion such as discount and free shipping and much more suprises evenr,friendly user plenty promotion discount free shipping much suprises evenr
1615,24-Mar-19,5,1,this app just keeps getting better,better
1616,24-Mar-19,5,1,almost 100 % of my online shoping are in Tokopedia,100 online
1617,24-Mar-19,5,1,my first choice marketplace to buy anything,choice market place buy
1618,24-Mar-19,5,1,easy shopping with great assistance and system,easy great assistance
1619,24-Mar-19,5,1,Very enjoy to use this app,enjoy use
1620,24-Mar-19,5,1,"Good app, very recomended",good recommended
1621,24-Mar-19,5,1,Top e commerce application,commerce
1622,24-Mar-19,3,0,NEED THIS IN MULTIWINDOW VIEW,multiwindow view
1623,24-Mar-19,5,1,fast respon and good selling,fast response good selling
1624,24-Mar-19,5,1,we pupopp pop n ppp open love ok,pupopp pop open love
1625,24-Mar-19,5,1,very good e commerce,good commerce
1626,24-Mar-19,5,1,It is very good,good
1627,24-Mar-19,1,1,great shop online,great shop online
1628,24-Mar-19,5,1,best olshop so far,best olshop
1629,24-Mar-19,5,1,ADDICTED TO TOKPED,addicted
1630,24-Mar-19,5,1,Good Shooping Online,good online
1631,25-Mar-19,5,1,"Your application is very good, no problem when I do the transaction. Do the best for tokopedia",good problem transaction best
1632,25-Mar-19,4,1,"Nice shopping application, easy to use and good user interface.",nice easy use good user interface
1633,25-Mar-19,5,1,"easy to use. quite complete, u might found all ur needs here.",easy use complete
1634,25-Mar-19,5,1,"the product very complete, and the delivery is good enough",product complete delivery good
1635,25-Mar-19,5,1,"best ui dan ux , if u compare with its competitor.",best compare competitor
1636,25-Mar-19,5,1,very handy application for online shopping,handy online
1637,25-Mar-19,5,1,nice apps. happy online shopping!,nice apps happy online
1638,25-Mar-19,5,1,"this app is very great,I got everything what i need from this app :D",great
1639,25-Mar-19,5,1,Great and recommended ..awesome app,great recommended ..awesome
1640,25-Mar-19,5,1,thank. my life more than beutiful with you,life beutiful
1641,25-Mar-19,5,1,the best online store ever 👍👍👍👍,best online store
1642,25-Mar-19,5,1,nabung emas is one of my favourite in this app,nabung emas favourite
1643,25-Mar-19,5,1,"Easy, direct, save and reliable",easy save reliable
1644,25-Mar-19,5,1,It is good to use Tokopediq,good use
1645,25-Mar-19,5,1,"nice apps, user friendly interface",nice apps user friendly interface
1646,25-Mar-19,5,1,the best marketplace in indonesia,best market place indonesia
1647,25-Mar-19,5,1,one of the best marke place app,best marke place
1648,25-Mar-19,5,1,always satisfied with all product purchase,satisfied product purchase
1649,25-Mar-19,5,1,best marketplace online in indonesia,best market place online indonesia
1650,25-Mar-19,5,1,useful applications... great,useful applications.. great
1651,25-Mar-19,5,1,"this app really helpful, so many brands.. nice app..",helpful brands.. nice app..
1652,25-Mar-19,5,1,love to shop here...thanks,love shop here..thanks
1653,25-Mar-19,5,1,5 Star from Gold Member,star gold member
1654,25-Mar-19,5,1,so far so good,good
1655,25-Mar-19,3,1,good so far,good
1656,25-Mar-19,5,1,good online shop app,good online shop
1657,25-Mar-19,5,1,good online shop,good online shop
1658,25-Mar-19,5,1,nice online shop,nice online shop
1659,25-Mar-19,5,1,useful very much,useful much
1660,25-Mar-19,5,1,Tokopedia is thw best,thw best
1661,25-Mar-19,5,1,early for buy everyting,early buy everyting
1662,25-Mar-19,5,1,real easy for transaction with good things,real easy transaction good thing
1663,26-Mar-19,1,0,"Stop it with these pop up ads. It's clearly annoying, and just ridiculous. Whenever I do anything on my phone, your stupid ads just show up out of nowhere. Are you that desperate?",stop pop advertisement clearly annoying ridiculous phone stupid advertisement desperate
1664,26-Mar-19,2,0,was good. but now too much spam ads notification from tokopedia. inbox full of tokopedia annoying ads. push notification from promotions sucks. combined inbox with spam promotion from tokopedia.,good much spam advertisement notification inbox annoying advertisement push notification promotion suck combined inbox spam promotion
1665,26-Mar-19,1,0,Scam and spam app. Both of our phones were spammed with pop ups leading to download this scam app. AVOID. ILLEGAL way of doing it against privacy policies of most countries and breaks Google TOS as well.,scam spam phone spammed pop leading download scam avoid illegal privacy policy country break google tos well
1666,26-Mar-19,5,1,This online shop make me created full and I can make my imagination be real and everything I can get at here without leave my desk.,online shop created imagination real get leave desk
1667,26-Mar-19,5,1,Since the beginning of 2016 i have used this app and never felt the least bit disappointed. Keep it up !!! To be number one,2016 felt disappointed number
1668,26-Mar-19,5,1,very usefull application & easy to use...many things I've bought from tokopedia...thanks a lot!!!,useful easy use..many thing bought tokopedia..thanks
1669,26-Mar-19,5,1,"quiet easy apps to used. trusted, & fast respond. keep it up to be the better in the future,.",quiet easy apps trusted fast respond better future
1670,26-Mar-19,5,1,very good experience and comfort to buy from tokopedia,good experience comfort buy
1671,26-Mar-19,5,1,"Good Application, the Best Online Shop in Indonesia :)",good best online shop indonesia
1672,26-Mar-19,5,1,usable application and the update give many advantages,usable update give advantage
1673,26-Mar-19,5,1,good application for shopping...,good shopping..
1674,26-Mar-19,3,1,Good for Shopping and Best for Selling,good best selling
1675,26-Mar-19,5,1,easy to use.. love it!,easy use.. love
1676,26-Mar-19,4,1,good app for online transaction,good online transaction
1677,26-Mar-19,5,1,good place to shop something anywheee,good place shop anywhee
1678,26-Mar-19,5,1,a lot of satisfying deals,satisfying deal
1679,26-Mar-19,5,1,Easy and very helpfull....,easy helpfull..
1680,26-Mar-19,4,0,Filter range price min - max can not be set,filter range price max not
1681,26-Mar-19,5,1,great application for blanja,great blanja
1682,26-Mar-19,5,1,excellent shopping program,excellent program
1683,26-Mar-19,5,1,Very simple & practice app,simple practice
1684,26-Mar-19,5,1,it's easy and amazing,easy amazing
1685,26-Mar-19,5,1,the best for buy online,best buy online
1686,26-Mar-19,5,1,Great application for online shoping,great online
1687,26-Mar-19,5,1,Very good shopping,good
1688,26-Mar-19,4,1,Great .. almost all in one,great
1689,26-Mar-19,4,1,best marketplace so far,best market place
1690,26-Mar-19,5,1,signature of excellent,signature excellent
1691,26-Mar-19,5,1,easy to use,easy use
1692,26-Mar-19,5,1,easy to use,easy use
1693,26-Mar-19,5,1,helpfull and functional,helpful functional
1694,26-Mar-19,5,1,very usefull apps.....,useful apps..
1695,26-Mar-19,5,1,Best e commerce ever,best commerce
1696,26-Mar-19,5,1,good online shop,good online shop
1697,26-Mar-19,5,1,Very good app,good
1698,26-Mar-19,5,1,Best app shopping ever,best
1699,26-Mar-19,5,1,Easy to use,easy use
1700,26-Mar-19,5,1,easy to use.,easy use
1701,26-Mar-19,4,1,my favorite MP,favorite
1702,26-Mar-19,5,1,nice and jozzzz,nice jozz
1703,26-Mar-19,5,1,good & Helpful,good helpful
1704,26-Mar-19,5,1,this app very easy for shop everything,easy shop
1705,27-Mar-19,5,1,"easy to use, lot of promotion, trusted partners, offer lot of options",easy use promotion trusted partner offer option
1707,27-Mar-19,5,1,its good and helpful. keep the good work!,good helpful good work
1708,27-Mar-19,5,1,most helpful online platform to shop in Jakarta,helpful online platform shop jakarta
1709,27-Mar-19,5,1,"look great...... easy, and useful",great.. easy useful
1710,27-Mar-19,5,0,"After update new version, cannot buy flight ticket. please make it clear.",update version not buy flight ticket clear
1711,27-Mar-19,5,1,i dont see im complaining at all...,dont complaining all..
1712,27-Mar-19,5,1,I feel satisfied with this app,feel satisfied
1713,27-Mar-19,4,0,sometimes error...but overall is ok,error..but
1714,27-Mar-19,5,1,Good application.. multi function. I love it,good application.. multi function love
1715,27-Mar-19,5,1,best one of my favorite online store,best favorite online store
1716,27-Mar-19,5,1,very good and very trust,good trust
1717,27-Mar-19,5,1,"good job, good offer",good job good offer
1718,27-Mar-19,5,1,sangat helpfull...thanks toped,sangat helpfull..thanks
1719,27-Mar-19,5,1,Easy and fast,easy fast
1720,27-Mar-19,4,0,not bad cuma rada pelit cashback,not bad cuma rada pelit cashback
1721,27-Mar-19,5,1,great app... recom...,great app.. recom..
1722,27-Mar-19,5,1,best in Indonesia,best indonesia
1723,27-Mar-19,5,1,very useful app,useful
1724,27-Mar-19,5,1,Easy to use,easy use
1725,27-Mar-19,5,1,very good apps,good apps
1726,27-Mar-19,5,1,nice & good,nice good
1727,27-Mar-19,5,1,i like app,like
1728,27-Mar-19,4,1,sweet n cool,sweet cool
1729,27-Mar-19,5,1,very helpful aplication and easy to use,helpful easy use
1730,27-Mar-19,5,1,best ol shop,best online shop
1731,27-Mar-19,1,0,As always error 403!!!!!,error 403
1732,28-Mar-19,4,0,maybe more color than only green and yellow on the homepage. but all of the flow process are great ! payment integration with many third party. thanks!,color green yellow homepage flow process great payment integration party
1733,28-Mar-19,1,0,latest ui changes is ugly and make it hard to use. especially in order details.,latest change ugly hard use order
1734,28-Mar-19,5,1,"love this app! easy to use, simple interface, the best",love easy use simple interface best
1735,28-Mar-19,5,1,"user friendly, all products you needs is available here... awesome",user friendly product here.. awesome
