Date,Rating,User,Review
1-Apr-19,5,Endang Sulistyorini,easy shopping with low prices than other
1-Apr-19,5,Garwin Limarto,The best price in the right place
1-Apr-19,5,Valentino Agus Budianto,Very comfortable and Easy practically
1-Apr-19,5,Antoni Hanung,verry good apps and very helpful
1-Apr-19,5,A Google user,Good Easy to use and navigate
1-Apr-19,1,Andhika Kurniawan,this app is ads and very disturbing
1-Apr-19,5,W AXL PUTERA,Always be my favourite OL Shop....
1-Apr-19,5,Sultan Qodir,nice and easy to use...
1-Apr-19,5,Sony Karo,"nice,good,worked well"
1-Apr-19,5,Bobby Handry,Very good online shop apps
1-Apr-19,5,Doddy Arifianto,uptodate.. well maintained..
1-Apr-19,5,Angel Yao,nice and very good
1-Apr-19,5,"Hamdani A Hamid, Drs",Best performance ever
1-Apr-19,5,Evran Manogar Simbolon,"simple menu button, nice"
1-Apr-19,5,Ikhsan Abdul Aziz,good app and features
1-Apr-19,5,A Google user,it's good app
1-Apr-19,4,Oky Keren,simple and good
1-Apr-19,5,Primus Sejati,great shopping app
1-Apr-19,5,Ming Bali,easy online apps
1-Apr-19,5,Iwan Hermawan,nice ol shop
1-Apr-19,5,A Google user,top toped mah
2-Apr-19,5,Ivan Herlambang,"Best e-commerce for now, separation between genuine product and non genuine, fast response, various payment & shipping methods, classification between original and ordinary stores."
2-Apr-19,3,Andy Moelan,latest update real bad… hourly promo click disappear… can't find it anywhere… why?
2-Apr-19,5,Martin Ie,Great App to find daily needs. User friendly interface and payment made easy.
2-Apr-19,5,Charlie Yoewono,"Good online shop apps, easy to learn in using the apps."
2-Apr-19,5,FEBRIYANTO WIBOWO,"good apps, it's help me a lots in finding good price for items"
2-Apr-19,5,A Google user,"So far so good, thx for help to easier shopping.."
2-Apr-19,4,darma bonar,"User friendly apps, verified stores, excellent goods tracker."
2-Apr-19,2,Fabrice D,Really Nice ! ( not in english..)
2-Apr-19,5,Nur Ichsan,Satisfied. A very simple app on everything we needs
2-Apr-19,5,Angga Rpw,"best, tp kadang bugs lost connection, next update mungkin stabil"
2-Apr-19,5,Tomy Jonatan,"helpfull, easy , bunch of promo"
2-Apr-19,5,reny rm,"varies stuff, superb promo, ease of payment"
2-Apr-19,5,ハンディカ,best place to buy something what you need
2-Apr-19,5,Lie Leo,need more flexibility to use keyword searching
2-Apr-19,5,harris,"good one, easy to use"
2-Apr-19,1,Julia Wijaya,help menu doesn't really help.
2-Apr-19,5,denny firmansyah,easy to use and user friendy to shop
2-Apr-19,1,Rizal Koesoemowardojo,ga bisa top up diamond mobile legend
2-Apr-19,5,mey desy,good online shop...
2-Apr-19,5,aa craft,Tokopedia is the best
2-Apr-19,5,khristian marpaung,good application and very helpfull
2-Apr-19,5,Hayadinur -,The best application shopping
2-Apr-19,5,Denny Saputra,great app very useful
2-Apr-19,5,meni tan,good searching all needs
2-Apr-19,5,Lilis Marlina,so far so good
2-Apr-19,5,daniel sitorus,easy to use
2-Apr-19,5,Rendy Darma,easy to use
2-Apr-19,5,A Google user,great online seller
2-Apr-19,5,Ichwan Milono,best online shop in indonesia
2-Apr-19,4,Hadi Laksono,great online shop
2-Apr-19,5,riski putra,good very helpful
2-Apr-19,1,Sonna Anggoro,no good really
2-Apr-19,5,arief hidayat,2019PrabowoSand
2-Apr-19,5,Harsono Wongso,ease my routinity
2-Apr-19,5,Andre Hehanusa,application paling oke
2-Apr-19,5,Layla Siti Mardhiyah,Best UI UX
3-Apr-19,5,David Yusuf,"Best shopping app in indonesia, have many good promo and cashback. Many varieties of transaction other than marketplace."
3-Apr-19,4,Projo Qinthule,"easy to use and helpful, things that should be maintain on apps 👌"
3-Apr-19,5,Eka Agus Wiyana,Easy to find the things I need
3-Apr-19,5,tjipto adipriyanto,help me to find anything
3-Apr-19,5,vinsensia selvi,"amazing apps, easy to use"
3-Apr-19,5,Alvin Soesilo,nice app for online shopping
3-Apr-19,5,thoifur rizal,User friendly application
3-Apr-19,5,ayu susana,great app...user friendly 👍👍👍
3-Apr-19,5,ariacipt4,easy for looking some stuff
3-Apr-19,5,Aprita Primayuda,great app. Very easy to use
3-Apr-19,5,Charles Caesar Setiono,good shopping experience
3-Apr-19,5,yogi midony,helpfull and safety shoping
3-Apr-19,5,Dwycko Hitler,that's great
3-Apr-19,5,fano alfano,"great apps for shopping...comfortable, user friendly"
3-Apr-19,5,TUKIMAN Projects,trusted apps for buying online
3-Apr-19,4,Marcela Anjani,easy to use. easy to find goods.
3-Apr-19,4,Renita Suciani,like this app
3-Apr-19,5,elisabeth patz,all over good
3-Apr-19,5,Nada Zulhaq,toped is goooooood
4-Apr-19,4,Oka Simanjuntak,"overall good. But need to improve the search capability- frequently failed to detect typos and products that are in English vs Bahasa, products that can be described using two words or combines eg. cord less vs cordless."
4-Apr-19,5,andre simangunsong,"Great app, very helpful and now i can shop anything with my thumb."
4-Apr-19,5,Otak Modern,"Connection Issue! Error every time i want to upload my product, what's happen here? My connection up to 2Mbps."
4-Apr-19,5,Noor Azam,market place that I often use....
4-Apr-19,5,WIRACOM DEPOK,great. good applications i ever had
4-Apr-19,5,Leni 交换机呜呜呜3是7ajdkfkskaoa,"good application, easy to shop"
4-Apr-19,5,Lidiana Gunawan,can find almost everything i need. really helpful.
4-Apr-19,5,My Princess Sissy,"Useful application, Recommended ."
4-Apr-19,4,Ika Maulid Nur Ahmad,easy way to do transaction
4-Apr-19,4,A Google user,"fast response, best price"
4-Apr-19,3,Mommy GG,too difficult than others app
4-Apr-19,5,Yudha Pradana,i love this app a lot
4-Apr-19,5,Norman Syah,easy To use n Happy Shopping
4-Apr-19,5,Rina Ongyono,very easy to use
4-Apr-19,5,ari jauhari,"easy to operate, less bugs"
4-Apr-19,5,maxwel wayne,Nice and easy
4-Apr-19,5,Surio Prabowo,easy to use
4-Apr-19,5,Rennie Andriani Sabandar,helpful and handy 👌
4-Apr-19,5,Royadi Agoeng,good shop online
4-Apr-19,5,Susi Yana,toko pedia is very good
4-Apr-19,5,Mega Sirundunan,so good app
4-Apr-19,5,Yoga Saputra,Finish uninstalling. Because there is no clarification regarding the stolen of users' personal data. Thank you very much for providing convenience to me throughout this time. Turning to Bukalapak. br.
5-Apr-19,1,Rani Karyani,"confused with new update, after i can't even searching what im looking when I try shopping the ship price not come out but before update i dont have any problems for deal n shopping so how now shopping?"
5-Apr-19,5,samuel hendrawan,"user friendly applications, abundant recommended sellers, plenty attractive items with competitive price"
5-Apr-19,5,Akbar Endarto Gunawan,"I use the app all the time, and so far it's been very useful for shopping and bill payments."
5-Apr-19,5,George Thomas,great. coz listen to customer. thank you
5-Apr-19,5,Hubs Chen,the best online marketplace in indonesia
5-Apr-19,5,Achmad Suratman,a lot of produc that we can search easily
5-Apr-19,3,Purwa Network,"di hp sy (xiaomi redmi 4x) sering blank, force close, not responding"
5-Apr-19,5,Pious Korren,Good and secured service.
5-Apr-19,1,willy sugiono,"poor, the picture wont show up"
5-Apr-19,5,Bejo Baskoro,my main online shop apps since 2012
5-Apr-19,5,Moehamad Irwan Maulana,one of the good market place
5-Apr-19,5,Rio Luwinardo,good app. just support our hobby more
5-Apr-19,5,agung kikan,Good application Online Shop
5-Apr-19,5,Yonatan Bhakti,make life easier!
5-Apr-19,5,Andreas Kindangen,"nice app, easy to use 👍👍👍"
5-Apr-19,5,herianto thio,simple used and interesting
5-Apr-19,5,Abednego agung Wicaksono,all in one in one app
5-Apr-19,5,Anindita Silvana,Reliable and convenient
5-Apr-19,5,Rully Bintara,the best application
5-Apr-19,3,Video Box69,Not bad so far
5-Apr-19,5,Astra Simanungkalit,user friendly and helpful
5-Apr-19,5,Andri Irawan,make it easy
5-Apr-19,5,Johanes Widjaja,very good used tokopedia
5-Apr-19,5,ageng adi Sudrajat,easy n helpful application
5-Apr-19,5,Angela Pingping,tokopedia is a good service
5-Apr-19,3,Daniel Toto Sumitro,helpful and easy
5-Apr-19,5,Vera Yolanda,Good online shop
5-Apr-19,5,Gunastito Bintang,thanks for everything
5-Apr-19,5,Bene Bene,good app easy use
5-Apr-19,5,Leli Nurlaeliyah,very good app 👍👍
5-Apr-19,5,Danis Brahmantara,nice & helpfull app
5-Apr-19,5,selvi Pradhana,helpfully great top
6-Apr-19,4,Rizky Pratiwi,"it's easy to be use on mobile, user friendly, seller price is competitive with other online market"
6-Apr-19,1,80Khrisna,lots of sellers seems to be giving a misguided prices and the admin was hardly care about it.. and there is no place to report it on the apps and no online cs on the app
6-Apr-19,5,Aldora Ng,love this app so much because very easy to use!
6-Apr-19,5,Pilar Petra,User friendly and lots of promo. Keep up the good work!
6-Apr-19,3,Kun Yong Tjong,I can not find button to review my purchased products
6-Apr-19,5,Andika Kartadinata,Good apps. A lot of promo
6-Apr-19,4,Muhammad Jaka,The last update only made the app lagging so much
6-Apr-19,1,Reina Sand,cashback masuk ke OVO Point????? i do really hate it!!
6-Apr-19,5,Ardhito Alpha Bhirawa,The Best Marketplace in Indonesia! 👍
6-Apr-19,5,Kimi Ghazali,Best online shop i ever install in my phone
6-Apr-19,4,Faisha Lubna,Easy to use and informative
6-Apr-19,2,Veronica Hartono,there no tiket bts love your self tour in jakarta
6-Apr-19,5,Michael chen,you should install this app
6-Apr-19,5,Bima Septianto,"Good, many item can buy & sell"
6-Apr-19,4,Basuki Prabowo Mahardi,Still having performance hiccup on low end android devices
6-Apr-19,5,Zuhdhy Masfuri,simple but user-friendly
6-Apr-19,4,lily salim,i can dind anything i want
6-Apr-19,5,Pradhono PL,good and useful:
6-Apr-19,5,Munadjad Hdp,save and quick delivery
6-Apr-19,5,Shigeo Tokuda,Best online shopping app
6-Apr-19,5,Salman Al Farisi,good and have much ease
6-Apr-19,5,sulistyo wibowo,its really a great apps thanks
6-Apr-19,5,Ratna Wulan,One of the best!
6-Apr-19,4,Wahyu Bawono,only my shop apps
6-Apr-19,5,hega susilo,user friendly bngt
6-Apr-19,1,nawfal effendi,hard to assign
6-Apr-19,5,SEDJIWA PROJECT,good one ecomerce
6-Apr-19,5,Lisyany Mariana,love the apps
6-Apr-19,5,Daud Santoso Tan,good over all
6-Apr-19,5,riscy valentino,goof e comerce
7-Apr-19,1,Luna Dj,tokopedia is very Bad! when i ordered something it qas already 1 week until now i haven't received it.
7-Apr-19,5,ferry setiawan,One of Best Online Shop. Keep Up The Good Work. Thumbs Up.
7-Apr-19,5,Oetami Pramono,I have a lot of purchase from this apps and all are satisfying
7-Apr-19,5,unicrystal_mythical game,great app there is even a robux for roblox !!!!
7-Apr-19,4,Irwan Kristian,nice apps. i often buy anything from this apps.
7-Apr-19,5,Hilarinus Wilson,"The best Indonesia markerplace, cool!!"
7-Apr-19,5,Deiki Irawan,Very easy and convenience to use.
7-Apr-19,4,Saiful Hikam,I shop many times in Tokopedia and have never been disappointed.
7-Apr-19,3,Alman Miraury,well known apps and useless coupon. but so far so good.
7-Apr-19,5,MY HP,ok quite simple a lot to choose from
7-Apr-19,5,Imron Zarkasi,"awesome application, love it!"
7-Apr-19,5,Brayn motovlog,I think this is a good apps
7-Apr-19,5,Cindy Novilia,good app for online shopping
7-Apr-19,5,MICHAEL WIJAYA,tokopedia is everything...
7-Apr-19,5,Dewa Yanu,more better if pay with dana
7-Apr-19,5,Kevin Widjaya,Best app for shopping! 😁
7-Apr-19,5,Sandi D Prijambada,no need to go outside
7-Apr-19,5,Dalvin The,Very simple to use
7-Apr-19,5,Agung Aja,"Very good UX, I thought the best UX compare with the others"
7-Apr-19,5,Rully Hermanto,very good application
7-Apr-19,5,vicky andreyono,Most amazing marketplace
7-Apr-19,5,Enigma Meadventure,describe your opinion
7-Apr-19,5,eric irawan,quite handy to use
7-Apr-19,5,Iwan Gunawan,Best internet shopping
7-Apr-19,5,Zull,Recommend Toko Online!
7-Apr-19,5,Edwin Stamboel,so far so good
7-Apr-19,5,Azhari Rifqi,easy to use
7-Apr-19,5,popy rahmadhani,easy to use
7-Apr-19,5,ervina vin,thank you tokopedia
7-Apr-19,5,narendra rafid,by pay and play
7-Apr-19,5,Yuggo Ys,good online shop
7-Apr-19,3,fajar alfisyahrin,overall its good
7-Apr-19,5,Brina Listiani,easy n cool....
7-Apr-19,5,Altieus Mf,worst but best
7-Apr-19,5,Tavip Soedarwanto,good e commerce
8-Apr-19,5,Tengku Derizal,"Easy to use. Many options available. Recommended for daily use (shopping, internet, etc.)"
8-Apr-19,5,Asera Park,"Very helpfull application to buy anything from home, easy to use with various payment method too ."
8-Apr-19,4,Hamzah Hasyim,"One of the best application online shopping in indonesia. Unfortunately, it is not easy to live chat with customer service."
8-Apr-19,5,shiehan bilal nurdien,"Good apps for online shopping , you can buy easily."
8-Apr-19,5,Erik Sandi,sometime the system down but most of the time it is ok
8-Apr-19,1,Justin Lim,Website useful but app has too many popup requests for updates
8-Apr-19,5,Ida Yuliati Situmorang,"good services, they help buyers."
8-Apr-19,5,Enny Suci,helpfull sell and buy app. fix up bugs
8-Apr-19,5,Ardi Sutardi,This is first time experience online shopping to Tokopedia frankly quite satisfied
8-Apr-19,5,Tania Nurhalim,the best online store....
8-Apr-19,5,toni toni,"excellent app, give us much benefit 😄😘"
8-Apr-19,5,apui budi,nice app for sale or looking for stuf
8-Apr-19,5,Hanan Handiman,"simple menu, easy navigation"
8-Apr-19,5,Johnny Arthanawa,good aplication...helping a lot
8-Apr-19,5,Siti Musliha,"nice application, many cash back it's make us happy"
8-Apr-19,5,wening ayu,"i love ""cashback"""
8-Apr-19,5,Khairu Ibrahim,I love this app
8-Apr-19,5,Lie Ming,"Thank You Toped,..."
8-Apr-19,5,rita lee,i love this app
8-Apr-19,3,Fahri Kiryu,too much bug.
8-Apr-19,4,kolim sumiati,"price good,seller 👍"
8-Apr-19,5,Melissa Wilson,very good app
8-Apr-19,5,Jefrizal Friz,very good apps
8-Apr-19,5,Pohan Liem,amazing buy n sell app
8-Apr-19,5,Valentino Rossi,nice great complete
8-Apr-19,5,Linda Lie,the best onlineshop ever
8-Apr-19,1,XxLeslyxX YT,i canot buy anyting
8-Apr-19,5,agung mada,great olshop app
8-Apr-19,5,Adam Aiciyuqee,mantabbb toped 👍👍👍
9-Apr-19,5,Eky Gunawan,"For shopping, I'd like to prefer Tokopedia. More seller means more product to choose and price range are cheap. Keep growing Tokped."
9-Apr-19,4,Andy Wiharyanto,good application...easy and very helpfull thank you Tokopedia..
9-Apr-19,5,Dental House,Buy everything with cheapest price than laz*da & shop*e
9-Apr-19,5,fransisca purnamasari,i love tokped. i can buy everything here
9-Apr-19,5,dea fasa,tokopedia help me to finding something what i need
9-Apr-19,2,Aliong Yue,better without update..everything gone wrong
9-Apr-19,5,Zaka Lesmana,Always good for shoppers or sellers
9-Apr-19,5,ine Vivian,"easy dan simple, make life better"
9-Apr-19,5,tommy pratama,Nice app for shop. trusted!
9-Apr-19,5,Denton Hadinata,very usefull apps for daily use
9-Apr-19,5,MyMei Store,easy to use! helpful
9-Apr-19,5,Ferisca Christiane,niceeeee place for shopping
9-Apr-19,5,fery mutia,easy to use application
9-Apr-19,4,Bizm Ism,hand all the time
9-Apr-19,5,Abay Hero,Good online marketplace
9-Apr-19,5,Yusup Supriadi,thanks for many cashback
9-Apr-19,5,Hairil Fiqri,Cool and useful apps
9-Apr-19,3,Agni Ishaya,need to fix bugs asap
9-Apr-19,5,Ludmila Novitasari,Lots of promo & cashback
9-Apr-19,5,huda ardhiansyah,"good app, nice.."
9-Apr-19,5,Abram Benedict,its just THE BEST
9-Apr-19,5,Mel Yong,very helpful apps 👍
9-Apr-19,5,dwi imam,good and easy
9-Apr-19,5,Annas Pratama,Easy to Use
9-Apr-19,5,Robertus Ecko,So far so good
